artist_folder,midi_file,tonic,mode
Rossi_Vasco,Vita_spericolata.mid,C,major
Rossi_Vasco,Una_nuova_canzone_per_lei.mid,D,major
Rossi_Vasco,"Va_bene,_va_bene_cosi.mid",D,major
Rossi_Vasco,Ridere_di_te.mid,D,major
Rossi_Vasco,Siamo_Solo_Noi.mid,A,major
Rossi_Vasco,Gli_spari_sopra_Celebrate_.mid,G,major
Rossi_Vasco,Gli_angeli.mid,F#,minor
Rossi_Vasco,Colpa_dAlfredo.mid,G,major
Rossi_Vasco,Non_lhai_mica_capito.mid,D,major
Rossi_Vasco,Voglio_andare_al_mare.mid,E,minor
Rossi_Vasco,Un_gran_bel_film.mid,C,major
Rossi_Vasco,"Dormi,_dormi.mid",G,major
Rossi_Vasco,Sally.mid,D,major
Rossi_Vasco,Quanti_anni_hai.mid,B-,major
Rossi_Vasco,Vivere.mid,B-,major
Rossi_Vasco,E_il_mattino.mid,E-,major
Rossi_Vasco,"Fegato,_Fegato_Spappolato.mid",A,major
Rossi_Vasco,Vado_al_massimo.mid,B,major
Rossi_Vasco,Rewind.mid,G,major
Rossi_Vasco,Nessun_pericolo..._per_te.mid,F#,minor
Rossi_Vasco,Dillo_alla_luna.mid,C,major
Rossi_Vasco,Che_ironia.mid,A,major
Rossi_Vasco,Una_canzone_per_te.mid,C,major
Rossi_Vasco,Toffee.mid,D,major
Rossi_Vasco,Asilo_Republic.mid,A,major
Rossi_Vasco,Standing_Ovation.mid,F,major
Rossi_Vasco,Brava_Giulia.mid,A,major
Rossi_Vasco,Mi_si_escludeva.mid,D,minor
Rossi_Vasco,Splendida_giornata.mid,F#,minor
Rossi_Vasco,Io_no.mid,B-,major
Rossi_Vasco,Domenica_lunatica.mid,G,major
Rossi_Vasco,Giocala.mid,B-,major
Rossi_Vasco,Gli_spari_sopra_intro_video_.mid,G,major
Rossi_Vasco,Liberi..._liberi.mid,G,major
Rossi_Vasco,Quante_volte.mid,G,major
Rossi_Vasco,Albachiara.mid,C,major
Rossi_Vasco,Senza_parole.mid,A,minor
Rossi_Vasco,Cosa_succede_in_citta.mid,D,major
Rossi_Vasco,Cosa_ti_fai.mid,F,major
Rossi_Vasco,Vivere_una_favola.mid,G,minor
Rossi_Vasco,Dimentichiamoci_questa_citta.mid,A,minor
Rossi_Vasco,Mi_piaci_perche.mid,A,minor
Orchestral_Manoeuvres_in_the_Dark,Enola_Gay.mid,E,minor
Orchestral_Manoeuvres_in_the_Dark,Dream_of_Me.mid,D,major
Orchestral_Manoeuvres_in_the_Dark,Call_My_Name.mid,E-,major
Orchestral_Manoeuvres_in_the_Dark,Sailing_on_Seven_Seas.mid,D,major
Orchestral_Manoeuvres_in_the_Dark,Joan_of_Arc_Maid_of_Orleans_.mid,E-,major
Donovan,Mellow_Yellow.mid,B-,major
Donovan,Sunshine_Superman.mid,F,major
Lunapop,Vorrei.mid,D,major
Lunapop,Un_giorno_migliore.mid,C#,major
Lunapop,50_Special.mid,G,major
Lunapop,Resta_con_me.mid,G,major
Lunapop,Qualcosa_di_grande.mid,A,minor
Lunapop,Se_ci_sarai.mid,C,major
Billy_Crash_Craddock,Sea_Cruise.mid,B-,major
Mary_Wells,My_Guy.mid,F,major
Stevie_Wonder,For_Your_Love.mid,A,major
Belinda_Carlisle,Heaven_Is_A_Place_On_Earth.mid,E,major
Belinda_Carlisle,Mad_About_You.mid,A,major
Belinda_Carlisle,Circle_In_The_Sand.mid,D,minor
Detroit_Emeralds,Feel_the_Need_In_Me.mid,D,major
Blues_Image,Ride_Captain_Ride.mid,D,major
Yazz_and_plastic_population,The_Only_Way_Is_Up.mid,C,major
Nirvana,Our_Love_Is_the_Sea.mid,C#,major
Nirvana,Dumb.mid,G,major
Nirvana,Rape_Me.mid,G#,minor
Nirvana,Hairspray_Queen.mid,C,major
Nirvana,Beeswax.mid,G,major
Nirvana,Sifting.mid,A,minor
Nirvana,"If_You_Must_demo,_1988_.mid",B-,major
Nirvana,Son_of_a_Gun.mid,C,minor
Nirvana,Frances_Farmer_Will_Have_Her_Revenge_on_Seattle.mid,E,major
Nirvana,Paper_Cuts.mid,E-,minor
Nirvana,Aero_Zeppelin.mid,A,major
Nirvana,Stay_Away.mid,G,major
Nirvana,Lounge_Act.mid,error,error
Nirvana,Polly.mid,G,minor
Nirvana,Big_Long_Now.mid,C#,major
Nirvana,Milk_It.mid,E,minor
Nirvana,Floyd_the_Barber.mid,C,major
Nirvana,Serve_the_Servants.mid,A-,major
Nirvana,Radio_Friendly_Unit_Shifter.mid,E,minor
Nirvana,Mr._Moustache.mid,error,error
Nirvana,Downer.mid,A,minor
Nirvana,Drain_You.mid,error,error
Nirvana,The_Man_Who_Sold_the_World.mid,D,minor
Nirvana,Heart-Shaped_Box.mid,C#,minor
Nirvana,"Endless,_Nameless.mid",A,minor
Nirvana,In_Bloom.mid,F,minor
Nirvana,tourettes.mid,error,error
Nirvana,Love_Buzz.mid,error,error
Nirvana,Negative_Creep.mid,error,error
Nirvana,Very_Ape.mid,G,minor
Nirvana,Opinion.mid,B-,minor
Nirvana,Dive.mid,C,minor
Nirvana,Swap_Meet.mid,error,error
Nirvana,Smells_Like_Teen_Spirit.mid,error,error
Nirvana,Sliver.mid,C,major
Nirvana,New_Wave_Polly.mid,error,error
Nirvana,Something_in_the_Way.mid,C#,major
Nirvana,Mexican_Seafood.mid,error,error
Nirvana,Come_as_You_Are.mid,F,minor
Nirvana,Pennyroyal_Tea.mid,D,minor
Nirvana,Lithium.mid,A,minor
Nirvana,Territorial_Pissings.mid,D,major
Nirvana,Breed.mid,D,major
Nirvana,Scoff.mid,D,major
Nirvana,Smell_Like_Teen_Spirit.mid,F,minor
Nirvana,"Oh,_the_Guilt.mid",F#,minor
Nirvana,Plateau.mid,E,major
Nirvana,Been_a_Son.mid,error,error
Nirvana,Marigold.mid,G,major
Nirvana,About_a_Girl.mid,G,major
Nirvana,Stain.mid,A,minor
Nirvana,Turnaround.mid,error,error
Nirvana,Aneurysm.mid,D,major
Nirvana,Blew.mid,B-,minor
Nirvana,Mollys_Lips.mid,C,major
Nirvana,"Verse_Chorus_Verse_outtake,_1991_.mid",F#,minor
Nirvana,Scentless_Apprentice.mid,C,major
Nirvana,All_Apologies.mid,G,major
Nirvana,Big_Cheese.mid,B,minor
Garbage,Temptation_Waits.mid,A,major
Garbage,Sleep_Together.mid,E-,minor
Garbage,No._1_Crush.mid,G,minor
Garbage,Im_Only_Happy_When_It_Rains.mid,E,major
Garbage,Stupid_Girl.mid,B,major
Garbage,Not_My_Idea.mid,A,minor
Garbage,Hammering_in_My_Head.mid,B,minor
Garbage,When_I_Grow_Up.mid,E-,major
Garbage,Milk.mid,E,minor
Garbage,Only_Happy_When_It_Rains.mid,E,major
Garbage,Special.mid,F,minor
Garbage,The_World_Is_Not_Enough.mid,F,minor
Garbage,Cherry_Lips.mid,error,error
Garbage,Vow.mid,A,minor
Garbage,I_Think_Im_Paranoid.mid,B-,major
Garbage,Medication.mid,F,minor
Garbage,Queer.mid,G,minor
Garbage,Push_It.mid,A,minor
Garbage,You_Look_So_Fine.mid,E,minor
Kristina_Bach,Erst_ein_Cappucino.mid,A,minor
Kristina_Bach,Caballero-Caballero.mid,C,minor
Kristina_Bach,Und_die_Erde_steht_still.mid,A,major
Kristina_Bach,Tango_mit_Fernando.mid,B-,major
Tom_Petty_and_The_Heartbreakers,Learning_to_Fly.mid,C,major
Tom_Petty_and_The_Heartbreakers,Dont_Do_Me_Like_That.mid,C,major
Tom_Petty_and_The_Heartbreakers,Refugee.mid,F#,minor
Tom_Petty_and_The_Heartbreakers,You_Got_Lucky.mid,A,minor
Tom_Petty_and_The_Heartbreakers,Into_The_Great_Wide_Open.mid,G,major
Tom_Petty_and_The_Heartbreakers,Mary_Janes_Last_Dance.mid,A,minor
Tom_Petty_and_The_Heartbreakers,American_Girl.mid,A,minor
Tom_Petty_and_The_Heartbreakers,Runnin_Down_a_Dream.mid,A,major
Tom_Petty_and_The_Heartbreakers,I_Wont_Back_Down.mid,G,major
Tom_Petty_and_The_Heartbreakers,Dont_Come_Around_Here_No_More.mid,F,major
Tom_Petty_and_The_Heartbreakers,A_Face_in_the_Crowd.mid,C#,major
Tom_Petty_and_The_Heartbreakers,Free_Fallin.mid,F,major
Tom_Petty_and_The_Heartbreakers,Free_Falling.mid,F,major
Fitzgerald_Ella,I_Cant_Give_You_Anything_but_Love.mid,A,minor
Status_Quo,Rockin_All_Over_the_World.mid,B-,major
Status_Quo,Marguerita_Time.mid,F,major
Status_Quo,I_Didnt_Mean_It.mid,C,major
Status_Quo,Medley_The_Anniversary_Waltz_Part_1_.mid,G,major
Status_Quo,Caroline.mid,A,major
Status_Quo,In_The_Army_Now.mid,A,minor
The_Shangri-Las,Remember_Walkin_in_the_Sand_.mid,D,minor
The_Shangri-Las,Leader_of_the_Pack.mid,C#,major
Attila,Burn_It_Down.mid,E,minor
Attila,The_Iron_Man_of_Rap.mid,B-,minor
Carmen,On_My_Way_in_L._A..mid,G,minor
Stories,Brother_Louie.mid,D,minor
Bobby_Rydell,Forget_Him.mid,G#,minor
Zeze_di_Camargo,Fala_Serio.mid,A,major
Zeze_di_Camargo,Redeas_do_possante.mid,G,major
Zeze_di_Camargo,Vou_levar_voce.mid,A,major
Zeze_di_Camargo,Passou_Da_Conta.mid,B,major
Zeze_di_Camargo,Volta_pro_meu_coracao.mid,G,major
Zeze_di_Camargo,"Felicidade,_que_saudade_de_voce.mid",B-,major
Frankie_Valli,December_1963_Oh_What_a_Night_.mid,F#,major
Frankie_Valli,Cant_Take_My_Eyes_Off_of_You.mid,F,major
Frankie_Valli,Grease.mid,B-,minor
Nino_De_Angelo,Jenseits_von_Eden.mid,D,major
Creation,Painter_Man.mid,C,minor
Sonic_Youth,Pacific_Coast_Highway.mid,E,minor
Katrina_and_the_Waves,Walking_On_Sunshine.mid,A,major
Steve_Vai,Sisters.mid,G,major
Wet_Wet_Wet,Julia_Says.mid,B-,major
Wet_Wet_Wet,Good_Night_Girl.mid,A,major
MN8,If_You_Only_Let_Me_In.mid,A,major
Holly_Buddy,Im_Gonna_Love_You_Too.mid,A,major
Holly_Buddy,Loves_Made_A_Fool_Of_You.mid,A,major
Holly_Buddy,Raining_in_My_Heart.mid,F#,major
Holly_Buddy,Fools_Paradise.mid,F,major
Holly_Buddy,Well..._All_Right.mid,F#,major
Holly_Buddy,Lonesome_Tears.mid,E,major
Holly_Buddy,Rock_Me_My_Baby.mid,A,major
Holly_Buddy,Shake_Rattle_Roll.mid,A-,major
Holly_Buddy,Listen_to_Me.mid,A,major
Holly_Buddy,Im_Lookin_For_Someone_To_Love.mid,D,major
Holly_Buddy,Moondreams.mid,B-,major
Holly_Buddy,Youve_Got_Love.mid,A,major
Holly_Buddy,Take_Your_Time.mid,G,major
Zappa,The_Girl_in_the_Magnesium_Dress.mid,F#,major
Zappa,The_Idiot_Bastard_Son.mid,A,minor
Zappa,The_Little_House_I_Used_to_Live_In.mid,G,major
Zappa,Whippin_Post.mid,A,minor
Zappa,Take_Your_Clothes_Off_When_You_Dance.mid,A,minor
Zappa,The_Black_Page_1.mid,G,major
Zappa,King_Kong.mid,G,major
Carl_Douglas,Kung_Fu_Fighting.mid,D,minor
Rage_Against_the_Machine,Freedom.mid,G,minor
Rage_Against_the_Machine,Know_Your_Enemy.mid,E,minor
Rage_Against_the_Machine,Guerrilla_Radio.mid,B,minor
Rage_Against_the_Machine,People_of_the_Sun.mid,G,major
Rage_Against_the_Machine,Without_a_Face.mid,B-,major
Rage_Against_the_Machine,Wind_Below.mid,A,major
Rage_Against_the_Machine,Year_of_the_Boomerang.mid,D,minor
Rage_Against_the_Machine,Roll_Right.mid,A,major
Rage_Against_the_Machine,Killing_in_the_Name_Of.mid,B-,major
Rage_Against_the_Machine,Vietnow.mid,D,major
Rage_Against_the_Machine,Revolver.mid,B-,major
Rage_Against_the_Machine,Bulls_on_Parade.mid,F,minor
Rage_Against_the_Machine,Bullet_in_the_Head.mid,A,major
Rage_Against_the_Machine,Take_the_Power_Back.mid,B,major
Rage_Against_the_Machine,The_Ghost_of_Tom_Joad.mid,G,minor
Tim_Immers,Liever_Dan_Lief.mid,F#,minor
Tim_Immers,Roze_Bril.mid,F,major
Type_O_Negative,Love_You_to_Death.mid,F#,major
Hall_and_Oates,I_Cant_Go_For_That_No_Can_Do_.mid,C,minor
Hall_and_Oates,Maneater.mid,B,minor
Hall_and_Oates,Sara_Smile.mid,D,minor
Hall_and_Oates,Rich_Girl.mid,F,major
Hall_and_Oates,Everytime_You_Go_Away.mid,G,major
Hall_and_Oates,Kiss_On_My_List.mid,C,minor
Hall_and_Oates,Did_It_In_A_Minute.mid,G,major
Hall_and_Oates,Man_Eater.mid,C,minor
Hall_and_Oates,Private_Eyes.mid,F,major
Hall_and_Oates,Out_of_Touch.mid,F,major
Hall_and_Oates,Family_Man.mid,B-,minor
Hall_and_Oates,So_Close_Unplugged_.mid,C,major
Hall_and_Oates,One_On_One.mid,C,major
Au_bonheur_des_dames,Oh_les_filles.mid,A,major
Antonio_Carlos,Insensatez_How_Insensitive_.mid,D,minor
Black_Sabbath,War_Pigs.mid,A,minor
Black_Sabbath,Symptom_of_the_Universe.mid,D,major
Black_Sabbath,Paranoid.mid,A,minor
Black_Sabbath,N.I.B..mid,E-,minor
Black_Sabbath,Supernaut.mid,G,minor
Black_Sabbath,Heaven_and_Hell.mid,A,minor
Black_Sabbath,Sabbath_Bloody_Sabbath.mid,E-,minor
Black_Sabbath,Sweet_Leaf.mid,A,minor
Black_Sabbath,After_Forever.mid,C,major
Black_Sabbath,Children_of_the_Grave.mid,A,major
Black_Sabbath,Laguna_Sunrise.mid,D,minor
Black_Sabbath,Tomorrows_Dream.mid,D,major
Black_Sabbath,Neon_Knights.mid,A,minor
Black_Sabbath,Iron_Man.mid,A-,major
The_KLF,Justified_and_Ancient.mid,C,minor
The_KLF,What_Time_Is_Love_LP-mix_.mid,B-,major
Boston,Smokin.mid,A,minor
Boston,Hitch_a_Ride.mid,E-,major
Boston,Dont_Look_Back.mid,C,major
Boston,Foreplay_Long_Time.mid,B-,major
Boston,Its_Easy.mid,D,major
Boston,More_Than_A_Feeling.mid,G,major
Boston,A_Man_Ill_Never_Be.mid,C,major
Boston,Amanda.mid,E,minor
Parker_Charlie,Nows_the_Time.mid,B-,major
Parker_Charlie,Donna_Lee.mid,F,minor
Parker_Charlie,Scrapple_from_the_Apple.mid,F,major
Parker_Charlie,Just_One_of_Those_Things.mid,F,major
Parker_Charlie,Ornithology.mid,G,minor
Parker_Charlie,Yardbird_Suite.mid,C,major
Puckett,Young_Girl.mid,G#,minor
Saez,Jeune_et_con.mid,A,minor
Wilbert_Harrison,Kansas_City.mid,A,minor
Bee_Gees,Ive_Got_to_Get_a_Message_to_You.mid,C,major
Bee_Gees,Massachusetts.mid,G,major
Bee_Gees,I_Started_a_Joke.mid,B-,major
Bee_Gees,Dont_Forget_to_Remember.mid,A-,major
Bee_Gees,More_Than_a_Woman.mid,E,minor
Bee_Gees,Run_to_Me.mid,A,major
Bee_Gees,Paying_the_Price_of_Love.mid,D,major
Bee_Gees,How_Can_You_Mend_a_Broken_Heart.mid,E,major
Bee_Gees,StayinAlive.mid,F,minor
Bee_Gees,You_Should_Be_Dancin_live_.mid,C,minor
Bee_Gees,You_Win_Again.mid,D,major
Bee_Gees,New_York_Mining_Disaster_1941.mid,A,minor
Bee_Gees,Night_Fever.mid,E,major
Bee_Gees,Words.mid,G,major
Bee_Gees,Too_Much_Heaven.mid,C#,major
Bee_Gees,Holiday.mid,C,major
Bee_Gees,Jive_Talkin.mid,F,major
Bee_Gees,Medley.mid,E,minor
Bee_Gees,Tragedy.mid,B-,minor
Bee_Gees,Love_You_Inside_Out.mid,D,major
Bee_Gees,Israel.mid,D,minor
Bee_Gees,You_Should_Be_Dancing.mid,C,minor
Bee_Gees,Nights_on_Broadway.mid,F#,major
Bee_Gees,Ive_Gotta_Get_a_Message_to_You.mid,F,major
Bee_Gees,Secret_Love.mid,A,minor
Bee_Gees,Massachusettes.mid,G,major
New_Vaudeville_Band,Winchester_Cathedral.mid,C,major
Mango,Giulietta.mid,C#,major
Mango,Un_amore_non_torna.mid,E-,major
Mango,Nella_mia_citta.mid,C#,major
Mango,Dove_vai....mid,B-,major
Mango,Mediterraneo.mid,F#,minor
Mango,Bella_destate.mid,F,minor
Mango,Lei_verra_strumentale_.mid,B-,major
Mango,Come_lacqua.mid,G,minor
Mango,Non_dormire_piu.mid,G,major
Mango,Oro.mid,E,minor
Mango,Disincanto.mid,E,minor
Mango,Amore_per_te.mid,B,minor
Jeremy_Jackson,You_Can_Run.mid,A,major
Robinson,The_Tears_Of_A_Clown.mid,F#,major
Booker_T._and_The_MG_s,Green_Onions.mid,E,minor
Booker_T._and_The_MG_s,Hip_Hug-Her.mid,E-,major
Sammy_Nestico,Pressure_Cooker.mid,B-,major
Jimmy_Ruffin,What_Becomes_of_the_Broken_Hearted.mid,B-,major
The_Chordettes,Lollipop.mid,A-,major
Curtis_Stigers,Youre_All_That_Matters_to_Me.mid,F,major
Kenny_Thomas,Best_of_You.mid,E,major
Imagination,Body_Talk.mid,C,minor
Imagination,Just_An_Illusion.mid,A,major
Supermax,"Love_Machine,_Part_1.mid",D,minor
RICHIE_LIONEL,My_Destiny.mid,A-,major
RICHIE_LIONEL,Running_With_the_Night.mid,C,major
RICHIE_LIONEL,Three_Times_A_Lady.mid,A-,major
RICHIE_LIONEL,Truly.mid,C#,major
RICHIE_LIONEL,Stuck_on_You.mid,F,major
RICHIE_LIONEL,Do_It_to_Me.mid,C,major
RICHIE_LIONEL,We_Only_Have_One_World.mid,E,major
RICHIE_LIONEL,All_Night_Long.mid,A-,major
RICHIE_LIONEL,Sail_On.mid,C#,major
RICHIE_LIONEL,Dancing_on_the_Ceiling.mid,G,major
RICHIE_LIONEL,Sweet_Love.mid,A-,major
RICHIE_LIONEL,Deep_River_Woman.mid,A-,major
RICHIE_LIONEL,"Say_You,_Say_Me.mid",A-,major
RICHIE_LIONEL,Hello.mid,A,minor
RICHIE_LIONEL,Still.mid,C#,major
David_Essex,Gonna_Make_You_a_Star.mid,F,major
Rick_Springfield,Ive_Done_Everything_For_You.mid,E,major
Rick_Springfield,Jessies_Girl.mid,D,major
Trans-X,Living_on_Video.mid,C,minor
Us3,Cantaloop.mid,A-,major
Lynyrd_Skynyrd,Sweet_Home_Alabama.mid,G,major
Lynyrd_Skynyrd,Whats_Your_Name.mid,D,major
Lynyrd_Skynyrd,Saturday_Night_Special.mid,E,minor
Lynyrd_Skynyrd,Gimme_Three_Steps.mid,C,major
Lynyrd_Skynyrd,I_Know_a_Little.mid,A,minor
Lynyrd_Skynyrd,Free_Bird.mid,C,major
Procol_Harum,Pandoras_Box.mid,C,major
Procol_Harum,Homburg.mid,F,major
Procol_Harum,A_Whiter_Shade_Of_Pale.mid,C,major
Procol_Harum,A_Salty_Dog.mid,B,major
Procol_Harum,Conquistador.mid,G,minor
Martika,I_Feel_the_Earth_Move.mid,D,minor
Collective_Soul,The_World_I_Know.mid,G,major
Collective_Soul,Smashing_Young_Man.mid,E-,major
Collective_Soul,Where_the_River_Flows.mid,C,minor
Collective_Soul,Precious_Declaration.mid,F#,major
Collective_Soul,Run.mid,B,major
Collective_Soul,December.mid,G,minor
Collective_Soul,Gel.mid,E,minor
Collective_Soul,Shine.mid,F#,major
Adamo,Una_ciocca_di_capelli.mid,G,major
Adamo,"Sans_toi,_ma_mie.mid",D,minor
Adamo,Aline_I_Want_to_Be_Free_.mid,G,major
Adamo,Non_sei_tu_Si_jamais_.mid,G,major
Adamo,Affida_una_lacrima_al_vento.mid,A,major
Adamo,Non_mi_tenere_il_Broncio.mid,E,major
Adamo,Mis_manos_en_tu_cintura.mid,B-,major
Cathy_Dennis,Too_Many_Walls.mid,F,major
Alain_Souchon,Rive_gauche.mid,B,major
Alain_Souchon,Jamais_content.mid,C,major
Alain_Souchon,Ya_dla_rumba_dans_lair.mid,E-,major
Alain_Souchon,Au_ras_des_paquerettes.mid,G,major
Alain_Souchon,"Allo_maman,_bobo.mid",E,minor
Alain_Souchon,Poulaillers_song.mid,D,minor
Alain_Souchon,Ultra_Moderne_Solitude.mid,F#,minor
Alain_Souchon,Sous_les_jupes_des_filles.mid,C,major
Alain_Souchon,Foule_sentimentale.mid,E,minor
Alain_Souchon,Rame.mid,B-,major
Alain_Souchon,Lamour_en_fuite.mid,D,minor
Alain_Souchon,Quand_jserai_KO.mid,D,major
Alain_Souchon,Cest_comme_vous_voulez.mid,A-,major
Alain_Souchon,Bidon.mid,B,minor
Alain_Souchon,Sasseoir_par_terre.mid,G,major
Alain_Souchon,Le_baiser.mid,E-,major
The_Five_Satins,In_the_Still_of_the_Nite.mid,F,major
Tommy_Roe,Dizzy.mid,F,major
Tommy_Roe,Sweet_Pea.mid,C,major
Tommy_Roe,Little_Miss_Goody_Two_Shoes.mid,G,minor
Davis_Miles,All_Blues.mid,C,major
Davis_Miles,Tutu.mid,C,major
Love_Unlimited_Orchestra,Love_Theme.mid,D,major
Love_Unlimited_Orchestra,Im_So_Glad_That_Im_a_Woman.mid,B-,minor
Barenaked_Ladies,Old_Apartment.mid,B-,major
Barenaked_Ladies,One_Week.mid,A,major
Barenaked_Ladies,Shoe_Box.mid,D,major
Neil_Diamond,Heartlight.mid,E,major
Neil_Diamond,Forever_in_Blue_Jeans.mid,A,major
Neil_Diamond,Longfellow_Serenade.mid,E,major
Neil_Diamond,"Cherry,_Cherry.mid",F,major
Neil_Diamond,Solitary_Man.mid,A,minor
Neil_Diamond,September_Morn.mid,C,minor
Neil_Diamond,Coming_to_America.mid,D,minor
Neil_Diamond,Holly_Holy.mid,A,major
Neil_Diamond,Play_Me.mid,D,major
Neil_Diamond,Happy_Christmas.mid,A,major
Neil_Diamond,Desiree.mid,C,major
Neil_Diamond,Love_on_the_Rocks.mid,A,minor
Neil_Diamond,Sweet_Caroline.mid,B-,major
Neil_Diamond,Beautiful_Noise.mid,C,major
Neil_Diamond,Crunchy_Granola_Suite.mid,D,major
Neil_Diamond,Soolaimon.mid,D,major
Neil_Diamond,Kentucky_Woman.mid,B,major
Neil_Diamond,I_Am_..._I_Said.mid,E-,major
Neil_Diamond,Song_Sung_Blue.mid,C,major
Neil_Diamond,Encore_Cracklin_Rose.mid,D,major
Neil_Diamond,Sunday_Sun.mid,D,major
Neil_Diamond,"Girl,_Youll_Be_a_Woman_Soon.mid",F,major
Neil_Diamond,Shilo.mid,C,major
Neil_Diamond,Crackin_Rosie.mid,G,major
"Linda,_Roos_and_Jessica",Alles_of_niets.mid,C,major
Isaac_Hayes,Shaft.mid,C,major
Dave_Grusin,Mountain_Dance.mid,F,major
Blumchen,Kleiner_Satellit_Piep_Piep_.mid,G,major
Blumchen,Herz_an_Herz.mid,F,major
Gruppo_Sportivo,Rock_n_Roll.mid,G,major
Tracey_Ullman,They_Dont_Know.mid,C,major
Suzanne_Ciani,Mozart.mid,A,minor
Suzanne_Ciani,The_Velocity_of_Love.mid,C,major
Suzanne_Ciani,The_Eighth_Wave.mid,C,major
Suzanne_Ciani,Lazzurro.mid,A,major
Gina_G,Ooh_Ahh_Just_a_Little_Bit.mid,C#,major
The_Pointer_Sisters,Jump_For_My_Love_.mid,A,minor
The_Pointer_Sisters,Neutron_Dance.mid,A,major
The_Pointer_Sisters,Im_So_Excited.mid,G,minor
The_Pointer_Sisters,Slow_Hand.mid,C,major
The_Pointer_Sisters,Dont_Walk_Away.mid,B-,major
The_Pointer_Sisters,Yes_We_Can_Can.mid,F,major
Incognito,After_the_Fall.mid,E,minor
Incognito,Dont_You_Worry_Bout_a_Thing.mid,F#,major
U2,Babyface.mid,G,major
U2,I_Still_Havent_Found_What_Im_Looking_For.mid,C#,major
U2,"Hold_Me,_Thrill_Me,_Kiss_Me,_Kill_Me.mid",D,minor
U2,Mysterious_Ways.mid,B-,major
U2,Gone.mid,E,minor
U2,Sweetest_Thing.mid,C,major
U2,The_Fly.mid,A,major
U2,A_Celebration.mid,F,major
U2,I_Will_Follow.mid,E-,minor
U2,Elevation.mid,A,major
U2,If_God_Will_Send_His_Angels.mid,E-,minor
U2,Please.mid,B,minor
U2,"Stay_Faraway,_So_Close_.mid",E-,major
U2,The_Unforgettable_Fire.mid,F,major
U2,Sunday_Bloody_Sunday.mid,G,major
U2,Satellite_of_Love.mid,G,major
U2,Angel_of_Harlem.mid,F,major
U2,October.mid,D,minor
U2,Dirty_Day.mid,C,major
U2,Running_to_Stand_Still.mid,G,major
U2,When_Love_Comes_to_Town.mid,A,major
U2,Desire.mid,A-,major
U2,The_Electric_Co..mid,B,minor
U2,Wake_Up_Dead_Man.mid,G#,minor
U2,Discotheque.mid,G,major
U2,Electrical_Storm.mid,A,major
U2,Beautiful_Day.mid,D,major
U2,Lemon.mid,E-,minor
U2,Walk_On.mid,error,error
U2,Do_You_Feel_Loved.mid,D,minor
U2,New_Years_Day.mid,B,major
U2,Bad.mid,D,major
U2,Zooropa.mid,A,major
U2,With_or_Without_You.mid,E-,major
U2,Your_Blue_Room.mid,A,minor
U2,Pride.mid,E,major
Atkins_Chet,Georgia_on_My_Mind.mid,F,major
Atkins_Chet,Rocky_Top.mid,C,major
Atkins_Chet,Yakety_Sax.mid,G,major
Atkins_Chet,Steel_Guitar_Rag.mid,E,major
Atkins_Chet,Pickin_My_Way.mid,C,major
Frank_Galan,El_Bandido.mid,B-,major
Europe,Carrie.mid,G,major
Europe,Trance_Europe_Express_Thomas_Heckmanns_Exit_100_remix_.mid,F#,minor
Europe,The_Final_Countdown.mid,D,minor
Europe,Open_Your_Heart.mid,F,major
Michel_Delpech,Pour_un_Flirt.mid,E-,major
Fiorella_Mannoia,I_Dubbi_dellAmore.mid,D,minor
Fiorella_Mannoia,Belle_speranze.mid,B-,major
Fiorella_Mannoia,Il_cielo_dIrlanda.mid,A,major
Fiorella_Mannoia,Pescatore.mid,A,minor
Fiorella_Mannoia,Crazy_Boy.mid,E,major
Fiorella_Mannoia,Sorvolando_Eilat.mid,B,minor
Fiorella_Mannoia,Il_Tempo_Non_Torna_Piu.mid,B,minor
Fiorella_Mannoia,Non_sono_un_cantautore.mid,E,major
Fiorella_Mannoia,Lamore_con_lamore_si_paga.mid,E-,major
Fiorella_Mannoia,Come_si_cambia.mid,E,major
Fiorella_Mannoia,Quello_che_le_donne_non_dicono.mid,C,major
Fiorella_Mannoia,Le_notti_di_maggio.mid,F#,major
Fiorella_Mannoia,I_treni_a_vapore.mid,B-,major
Fiorella_Mannoia,Gli_amanti.mid,B-,minor
Fiorella_Mannoia,Laltra_madre.mid,F,major
Crystals,and_Then_He_Kissed_Me.mid,G,major
Crystals,Hes_a_Rebel.mid,G,minor
Jets,Rocket_2_You.mid,D,minor
Estefan_Gloria,Cant_Stay_Away_From_You.mid,D,major
Estefan_Gloria,Cuba_Libre.mid,G#,minor
Estefan_Gloria,Get_on_Your_Feet.mid,D,minor
Estefan_Gloria,Abriendo_Puertas.mid,A,major
Estefan_Gloria,Turn_the_Beat_Around.mid,D,major
Estefan_Gloria,No_Me_Dejes_de_Querer.mid,D,minor
Estefan_Gloria,Reach.mid,F,minor
Estefan_Gloria,No_Pretendo.mid,A,minor
Estefan_Gloria,Farolito_Little_Star_.mid,G#,minor
Estefan_Gloria,Oye.mid,E-,minor
Estefan_Gloria,Mi_Buen_Amor.mid,A,minor
Estefan_Gloria,Dulce_Amor_Sweet_Love_.mid,E-,major
Estefan_Gloria,Rhythm_Is_Gonna_Get_You.mid,E,minor
Estefan_Gloria,Ayer.mid,G#,minor
Estefan_Gloria,Heavens_What_I_Feel_Corazon_Prohibido_.mid,F,major
